name,price,location,sold,link,date,series,brand
"Lenovo LEGION 5i Core i7-10750H GTX1660Ti 144Hz 16GB 512GB 15.6"" FHD - Non Paket",20.400.000,Jakarta Pusat,12,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopKdopyOHsHDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJhH_HRHpKFbm-srcHi6seFHmFiy3zwrfo5rM1i6sJaHpyXosHabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjjp_3Ocq1N9u_VHuO-W_1zzPJNJ39268_nO_S26Q1h1_MxquOBd_jPVo1OIZ_Vq17BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8VzZu3z61B1OuuKFujYZH9oXyjP3P3Up3Sg-zRxD3s-DPM-2gczMZIx11Buj_B-uouuyHchv1jgpQM-IuSuiHO2fZ1PdQVtaQIgiq3zjgjxdr7O98IgjHRKdyjz6gjNJe9PvZIKdy_o6QVtp8AxsHO-7Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32uH1hkz9xvuJjO_jz08jOEz_o6zcHOZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32g8JhkZ_ovzVja_M2sHjOJ39x6zVB2gBJYvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUMz1r7uf3AP1e_BbQ1oXqJVCHsuMq12jrBzEHjg531NDg3JfPS22H_ypgMWtZOrp_7P6esuqHOuqqszBQAufg3Pw3cPi1Vuc1pxWq9CN3u-3gIBvucz08_uR3iOIqs-_uOyh3Ayf8M-Ry3oUP_UOP7NerMoZPjYaHf2ZZ_B3_3zjUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUsth6ZFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6V7DUMNwyfVXgcBjy9zB9fVjraUEHsUDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstao_ypHaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAnF6mUDUsHN6AUibmUp6_KfUiFioAnhHZUDUsHfUBOY?keywords=lenovo+legion&dv=desktop&ob=23&page=3&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fagusidstoreapple%2Flenovo-legion-5i-core-i7-10750h-gtx1660ti-144hz-16gb-512gb-15-6-fhd-non-paket%3Fsrc%3Dtopads&src=search&is_search=1&management_type=1,20-01-2021,legion,Lenovo
LENOVO LEGION 5 120Hz AMD RYZEN 5-4600H 16GB 256SSD 1TB GTX1650TI 4GB,13.399.000,Jakarta Utara,26,https://www.tokopedia.com/toptech/lenovo-legion-5-120hz-amd-ryzen-5-4600h-16gb-256ssd-1tb-gtx1650ti-4gb-8-gb?whid=0,20-01-2021,legion,Lenovo
Lenovo Legion 5i - 120Hz i7 10750 16GB 512ssd GTX1650Ti 4GB W10,15.899.000,Jakarta Utara,6,https://www.tokopedia.com/toptech/lenovo-legion-5i-120hz-i7-10750-16gb-512ssd-gtx1650ti-4gb-w10?whid=0,20-01-2021,legion,Lenovo
Laptop Lenovo Legion 5 Ryzen 7 4800 16GB 512ssd RTX2060 6GB W10+OHS,21.499.000,Jakarta Utara,2,https://www.tokopedia.com/laptopgaming/laptop-lenovo-legion-5-ryzen-7-4800-16gb-512ssd-rtx2060-6gb-w10-ohs?whid=0,20-01-2021,legion,Lenovo
Lenovo Legion 5i - Core i7 10750H 8GB/16GB 512SSD GTX 1660Ti 6GB distr,17.399.000,Jakarta Utara,5,https://www.tokopedia.com/gateway/lenovo-legion-5i-core-i7-10750h-8gb-16gb-512ssd-gtx-1660ti-6gb-distr-ram-16gb?whid=0,20-01-2021,legion,Lenovo
Lenovo Legion 5 A7ID GeForce RTX™ 2060 - 144Hz Ryzen 7 4800 16GB RGB,21.299.000,Jakarta Utara,9,https://www.tokopedia.com/nvidiageforcelt/lenovo-legion-5-a7id-geforce-rtx-2060-144hz-ryzen-7-4800-16gb-rgb-unit-antigores?whid=0,20-01-2021,legion,Lenovo
LENOVO Legion 5 2XID AMD Ryzen 7-4800H 16GB 512GB GTX 1650 Ti 4GB W10,17.799.000,Jakarta Utara,3,https://www.tokopedia.com/seits/lenovo-legion-5-2xid-amd-ryzen-7-4800h-16gb-512gb-gtx-1650-ti-4gb-w10-white-backlit?whid=0,20-01-2021,legion,Lenovo
LENOVO LEGION 7i 7 i7 10750H RTX 2060 2070 2080 NOT 5 5P 5i SLIM,29.998.000,Kab. Tangerang,18,https://www.tokopedia.com/frenjen/lenovo-legion-7i-7-i7-10750h-rtx-2060-2070-2080-not-5-5p-5i-slim?whid=0,20-01-2021,legion,Lenovo
"LENOVO LEGION 5 - AMD RYZEN 5-4600H 16GB 512GB GTX1650Ti 4GB 15"" 120Hz",16.899.000,Jakarta Pusat,5,https://www.tokopedia.com/protechcom/lenovo-legion-5-amd-ryzen-5-4600h-16gb-512gb-gtx1650ti-4gb-15-120hz?whid=0,20-01-2021,legion,Lenovo
"LENOVO LEGION 5i - i7-10750H 16GB 512GB GTX1660Ti 6GB 15.6"" IPS 144Hz",21.499.000,Jakarta Pusat,2,https://www.tokopedia.com/collinsofficial/lenovo-legion-5i-i7-10750h-16gb-512gb-gtx1660ti-6gb-15-6-ips-144hz?whid=0,20-01-2021,legion,Lenovo
Lenovo Legion Y740 15iRH i7 9750 16GB 1TBssd RTX2060 6GB 15.6FHD W10,20.999.000,Jakarta Utara,8,https://www.tokopedia.com/prostorecomputer/lenovo-legion-y740-15irh-i7-9750-16gb-1tbssd-rtx2060-6gb-15-6fhd-w10?whid=0,20-01-2021,legion,Lenovo
Lenovo Legion Y545 15iRH i7 9750 16GB 1TB+512ssd GTX1660Ti 6GB W10,15.699.000,Jakarta Selatan,5,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6A1h6AyOopnDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJhH_HRHpK7bm-srcHi6seFHmFiy3zwrfo5rM1i6sJpHpJXoAr76ZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xoepzd_32gH1YJZ9B68MrF_7zVP7O1_3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY23_-gHu213_-qzVV7_S2-HjO_HACgqMWR_Vztqjdau9zgucoN_1PVHjOJe_ooqBgkZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGrfUpgAxMzjNc1snhzBzD1MgZu_uUuRBjrO29o9gjQ_xSyjP3QMV969uGH_Jdgjg6zBUFH1g1QV-M1O1OzuPNgIoqupufgc7dgf-IuMNxupBOZsJh6cgIPRxizpjpgjxdr77h6ACozJJ7gjxdrMHauMNMZIxEgJrFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81N1gRuozV1F_1zVHjY13926ucHa_32gq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81YJz9uo8j1p_92oHjNE__CvuJOR_7zuq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-juIoVPBKRuJJNZfOAQMxCe_UOgMBGgI-18s-cQOB6QcuxoSgEq_JfHfg0qJW9H7YI_jUO3sou3Mt7g3FOPMuS9OxSyBCuzBHdQ3BF8uBZuMzN_OzjqRjOPOtWzfta1OP3HuKfoS2iPfVsZI1ao9P61I-s1Sgvrsok1jjNujOjgmUDUMVDgaUEUSo7QuY0rfuS9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEH_jDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6AeRbAeFHAxPbm-X9foxQMz2gcV7guYxgIHi6sUabm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHs1fHpHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUseFHAKibmUp6_KaUiFiHpjdoiUDUseFH_JibmUpoi-Pwe?dv=desktop&is_search=1&page=4&r=https%3A%2F%2Fwww.tokopedia.com%2Fcitynotebook%2Flenovo-legion-y545-15irh-i7-9750-16gb-1tb-512ssd-gtx1660ti-6gb-w10%3Fsrc%3Dtopads&src=search&ob=23&management_type=1&keywords=lenovo+legion&t=desktop,20-01-2021,legion,Lenovo
Lenovo Legion 5i i7-10750H 16GB 512GB GTX1650Ti 4GB SRGB 100% FREE OHS,18.699.000,Jakarta Utara,2,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopjNo_eaosHDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosJhH_HRHpK7bm-srcHi6s1FHmFiy3zwrfo5rM1i6sJpHA1XHsKOoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z92HqjOE_92o8jOE_92o8jOE_92o8jOEu3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY23_-gHu213_-qzVV7_S2-HjO_HACgqMWR_Vztqjdau9zgucoN_1PVHjOJe_ooqBgkZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGrfUpgAxMzjNc1snhzBzD1MgZu_uUuRBjrO29o9gjQ_xSyjP3QMV969uGH_Jdgjg6zBUFH1g1QV-M1O1OzuPNgIoqupufgc7dgf-IuMNxupBOZsJh6cgIPRxizpjpgjxdr77h6ACozJJ7gjxdrMHauMNMZIxEgJrFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81NkyRu68B17_M2so1NJu_-oucH7_7zsq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NEu9u68MrF_1zVP7NJu9BoqMHhZ3dFvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUMz1r7uf3AP1e_BbQ1oXqJVCHsuMq12jrBzEHjg531NDg3JfPS22H_ypgMWtZOrp_7P6esuqHOuqqszBQAufg3Pw3cPi1Vuc1pxWq9CN3u-3gIBvucz08_uR3iOIqs-_uOyh3Ayf8M-Ry3oUP_UOP7NerMoZPjYaHf2ZZ_B3_3zjUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUsth6ZFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6V7DUMNwyfVXgcBjy9zB9fVjraUEHsUDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstdHsnpbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aU7HAndUiFiHpjdHiUDUsHN6AyibmU7HAJhUiFiHpyi997?src=search&keywords=lenovo+legion&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fenvicstore%2Flenovo-legion-5i-i7-10750h-16gb-512gb-gtx1650ti-4gb-srgb-100-free-ohs%3Fsrc%3Dtopads&management_type=1&t=desktop&dv=desktop&page=4&is_search=1,20-01-2021,legion,Lenovo
LENOVO Legion 5 2XID AMD Ryzen 7-4800H 16GB 512GB GTX 1650 Ti 4GB W10 - White Backlit,17.799.000,Jakarta Utara,3,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AUdopKhH_HDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJhH_HRHpK7bm-srcHi6seFHmFiy3zwrfo5rM1i6sJaopUXHsJaHiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_CHqj7F_S2S81Nke_z6qMDh_M2u81O1u3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY23_-gHu213_-qzVV7_S2-HjO_HACgqMWR_Vztqjdau9zgucoN_1PVHjOJe_ooqBgkZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGrfUpgAxMzjNc1snhzBzD1MgZu_uUuRBjrO29o9gjQ_xSyjP3QMV969uGH_Jdgjg6zBUFH1g1QV-M1O1OzuPNgIoqupufgc7dgf-IuMNxupBOZsJh6cgIPRxizpjpgjxdr77h6ACozJJ7gjxdrMHauMNMZIxEgJrFq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81Nk19u6zJVR_M2sP7O1__oozcPR_3B-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32-HjYAoAovuVBd_jzsP7NEgRB68MWNZ3dFvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUMz1r7uf3AP1e_BbQ1oXqJVCHsuMq12jrBzEHjg531NDg3JfPS22H_ypgMWtZOrp_7P6esuqHOuqqszBQAufg3Pw3cPi1Vuc1pxWq9CN3u-3gIBvucz08_uR3iOIqs-_uOyh3Ayf8M-Ry3oUP_UOP7NerMoZPjYaHf2ZZ_B3_3zjUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUsth6ZFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6V7DUMNwyfVXgcBjy9zB9fVjraUEHsUDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUsta6_yfomFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAnF6mUDUsHN6AUibmUp6_KfUiFioAnhHZUDUsHfUBOY?dv=desktop&ob=23&management_type=1&src=search&is_search=1&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fseits%2Flenovo-legion-5-2xid-amd-ryzen-7-4800h-16gb-512gb-gtx-1650-ti-4gb-w10-white-backlit%3Fsrc%3Dtopads&keywords=lenovo+legion&page=4,20-01-2021,legion,Lenovo
LENOVO LEGION 5 RYZEN 7-4800H 16GB 512GB GTX1650Ti 4GB 144Hz Win10+OHS,18.399.000,Jakarta Barat,58,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_KhHpydop1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJhH_HRHpK7bm-srcHi6seFHmFiy3zwrfo5rM1i6sJaosUX6AJFoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoq_zd_BzS81NE_92vzJuN_Ozzo1Nk13BHe72kgJxGgMHauMxsQ1N5Z325q1ONoIx68MDa_BzC81OEgpC68j7p_M2sH1B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Q1NW_BPuHjNW1_CHucoN_M2VPJNIZ_uoepn7392jQJh9z_ooqj-t_M2CP7NEZ_Vg81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8VzZu3z61B1OuuKFujYZH9oXyjP3P3Up3Sg-zRxD3s-DPM-2gczMZIx11Buj_B-uouuyHchv1jgpQM-IuSuiHO2fZ1PdQVtaQIgiq3zjgjxdr7O98IgjHRKdyjz6gjNJe9PvZIKdy_o6QVtp8AxsHO-7Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32go1hkZ9B6zVVN_S2g81YJe_Vo8BjaZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32gHjhkgRPvucHa_32C8JNJ3_-6uJO2gBJYvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUMz1r7uf3AP1e_BbQ1oXqJVCHsuMq12jrBzEHjg531NDg3JfPS22H_ypgMWtZOrp_7P6esuqHOuqqszBQAufg3Pw3cPi1Vuc1pxWq9CN3u-3gIBvucz08_uR3iOIqs-_uOyh3Ayf8M-Ry3oUP_UOP7NerMoZPjYaHf2ZZ_B3_3zjUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUsth6ZFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6V7DUMNwyfVXgcBjy9zB9fVjraUEHsUDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstao_ypHaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAnF6mUDUsHN6AUibmUp6_KfUiFioAnhHZUDUsHfUBOY?keywords=lenovo+legion&page=4&r=https%3A%2F%2Fwww.tokopedia.com%2Fsinarmulia%2Flenovo-legion-5-ryzen-7-4800h-16gb-512gb-gtx1650ti-4gb-144hz-win10-ohs%3Fsrc%3Dtopads&dv=desktop&is_search=1&src=search&management_type=1&ob=23&t=desktop,20-01-2021,legion,Lenovo
"Lenovo LEGION 5i Core i7-10750H GTX1660Ti 144Hz 16GB 512GB 15.6"" FHD - Non Paket",20.400.000,Jakarta Pusat,12,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopKdopyOHsHDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJhH_HRHpK7bm-srcHi6seFHmFiy3zwrfo5rM1i6sJaHpyXosHabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Q1NW_BPuHjNW1_CHucoN_M2VPJNIZ_uoepn7392jQJh9z_ooqj-t_M2CP7NEZ_Vg81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8VzZu3z61B1OuuKFujYZH9oXyjP3P3Up3Sg-zRxD3s-DPM-2gczMZIx11Buj_B-uouuyHchv1jgpQM-IuSuiHO2fZ1PdQVtaQIgiq3zjgjxdr7O98IgjHRKdyjz6gjNJe9PvZIKdy_o6QVtp8AxsHO-7Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32uH1hkz9xvuJjO_jz08jOEz_o6zcHOZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_32g8JhkZ_ovzVja_M2sHjOJ39x6zVB2gBJYvZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUMz1r7uf3AP1e_BbQ1oXqJVCHsuMq12jrBzEHjg531NDg3JfPS22H_ypgMWtZOrp_7P6esuqHOuqqszBQAufg3Pw3cPi1Vuc1pxWq9CN3u-3gIBvucz08_uR3iOIqs-_uOyh3Ayf8M-Ry3oUP_UOP7NerMoZPjYaHf2ZZ_B3_3zjUiFiy3hSUstirRzW9fWpg3PwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUsth6ZFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6V7DUMNwyfVXgcBjy9zB9fVjraUEHsUDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstao_ypHaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDioAnF6mUDUsHN6AUibmUp6_KfUiFioAnhHZUDUsHfUBOY?management_type=1&dv=desktop&src=search&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fagusidstoreapple%2Flenovo-legion-5i-core-i7-10750h-gtx1660ti-144hz-16gb-512gb-15-6-fhd-non-paket%3Fsrc%3Dtopads&is_search=1&t=desktop&keywords=lenovo+legion&page=4,20-01-2021,legion,Lenovo
Lenovo Legion Y520 Gaming 1050 Ti not ROG GL553VD GL553VE GL503GE Y530,11.650.000,Bandung,14,https://www.tokopedia.com/gandante/lenovo-legion-y520-gaming-1050-ti-not-rog-gl553vd-gl553ve-gl503ge-y530?whid=0,20-01-2021,legion,Lenovo
"LENOVO LEGION 5 - AMD RYZEN 7-4800H 16GB 512GB GTX1650Ti 4GB 15"" 144Hz",18.399.000,Jakarta Pusat,4,https://www.tokopedia.com/protechcom/lenovo-legion-5-amd-ryzen-7-4800h-16gb-512gb-gtx1650ti-4gb-15-144hz?whid=0,20-01-2021,legion,Lenovo
"Lenovo Legion Y740 15iRH i7 9750 16GB 1TB+256ssd RTX2070 8GB W10 15.6""",22.699.000,Jakarta Utara,7,https://www.tokopedia.com/royalltech/lenovo-legion-y740-15irh-i7-9750-16gb-1tb-256ssd-rtx2070-8gb-w10-15-6?whid=0,20-01-2021,legion,Lenovo
Lenovo Legion 7i i7-10875H RTX 2060 6GB 1TB SSD 16GB 100% Adobe RGB,29.199.000,Jakarta Barat,1,https://www.tokopedia.com/sinarmulia/lenovo-legion-7i-i7-10875h-rtx-2060-6gb-1tb-ssd-16gb-100-adobe-rgb?whid=0,20-01-2021,legion,Lenovo
LENOVO LEGION 5i - i7 10750H 16GB 512GB GTX1660Ti 6GB W10 black,16.899.000,Jakarta Utara,1,https://www.tokopedia.com/seits/lenovo-legion-5i-i7-10750h-16gb-512gb-gtx1660ti-6gb-w10-black-8gb?whid=0,20-01-2021,legion,Lenovo
LENOVO LEGION 5P-6KID i7-10875H 16GB 512GB RTX2060 W10+OHS 144Hz,24.499.000,Jakarta Pusat,1,https://www.tokopedia.com/globalpersadasys/lenovo-legion-5p-6kid-i7-10875h-16gb-512gb-rtx2060-w10-ohs-144hz?whid=0,20-01-2021,legion,Lenovo
LENOVO LEGION 5 - A7ID RYZEN 7-4800H 16GB 512GB RTX2060 6GB 144Hz RGB,21.599.000,Jakarta Pusat,1,https://www.tokopedia.com/protechcom/lenovo-legion-5-a7id-ryzen-7-4800h-16gb-512gb-rtx2060-6gb-144hz-rgb?whid=0,20-01-2021,legion,Lenovo
Lenovo Legion 5 RTX2060 6GB 144Hz Ryzen 7 4800 16GB 512ssd W10+OHS,21.099.000,Jakarta Selatan,1,https://www.tokopedia.com/techpoint/lenovo-legion-5-rtx2060-6gb-144hz-ryzen-7-4800-16gb-512ssd-w10-ohs?whid=0,20-01-2021,legion,Lenovo
Lenovo Legion Y740 i7-9750H 16GB 1TB+256GB-SSD RTX2070-8GB Gaming,22.999.000,Jakarta Utara,4,https://www.tokopedia.com/envicstore/lenovo-legion-y740-i7-9750h-16gb-1tb-256gb-ssd-rtx2070-8gb-gaming?whid=0,20-01-2021,legion,Lenovo
Lenovo legion 5i 15iMH GTX1650Ti i7 10750H 16GB 512GB SSD Win10,15.999.000,Jakarta Utara,1,https://www.tokopedia.com/olshopallbrand/lenovo-legion-5i-15imh-gtx1650ti-i7-10750h-16gb-512gb-ssd-win10?whid=0,20-01-2021,legion,Lenovo
Lenovo Legion 5i 15IMH i7 10750 16GB 512ssd GTX1650Ti 4GB W10 15.6FHD - 8GB,15.449.000,Jakarta Utara,3,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopyNHsehosKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJhHsnF6A1hbm-srcHi6sHOHmFiy3zwrfo5rM1i6sJp6AHXHsnO6mFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfB6epzd_M2gHjNk3_-6qBja_M2gHjNk33BHe72kgJxGgMHauMxsQ1N5Z325q1O139uouJjO_1zo81Oku_zozVjF_BzVHjB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjJ7_BPo8B29_MBHuJ17_3OzPJNJyRPgq_Vt_1PoP7h1eMxoz7gW__-z81O1gc2oe7BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PNyjrNHfgU8VzZu3z61B1OuuKFujYZH9oXyjP3P3Up3Sg-zRxD3s-DPM-2gczMZIx11Buj_B-uouuyHchv1jgpQM-IuSuiHO2fZ1PdQVtaQIgiq3zjgjxdr7O98IgjHRKdyjz6gjNJe9PvZIKdy_o6QVtp8AxsHO-7Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32uo1hk1_-6zVBN_92VH7Ok__C617BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjjO_3j781NJyRxo8Mrh_jzCH7OJyR26e7tNUiFiP9oBrBY2gmUEUsnibm-xQcri6i-pPcOwqRoBgOYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7oaF7HAnd9ZFiQBYsy3Njq3zxPcuwy3zpUst7oaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sj7opyDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUseFHAKibmUp6_KaUiFiHpjdoiUDUseFH_JibmUpoi-Pwe?dv=desktop&src=search&is_search=1&t=desktop&ob=23&keywords=lenovo+legion&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fmimomart%2Flenovo-legion-5i-15imh-i7-10750-16gb-512ssd-gtx1650ti-4gb-w10-15-6fhd-8gb%3Fsrc%3Dtopads&page=1,21-01-2021,legion,Lenovo
